Date&Time,Temperature(C),Huminity(%),,,,,
2022/7/14 22:12,28.9,48.2,,,,,
2022/7/14 22:17,28.9,48.2,,,,,
2022/7/14 22:22,28.8,48.1,,,,,
2022/7/14 22:27,28.8,47.7,,,,,
2022/7/14 22:32,28.8,47.4,,,,,
2022/7/14 22:37,28.7,46.9,,,,,
2022/7/14 22:42,28.8,47.1,,,,,
2022/7/14 22:47,28.7,47.1,,,,,
2022/7/14 22:52,28.8,47,,,,,
2022/7/14 22:57,28.7,46.8,,,,,
2022/7/14 23:02,28.6,47,,,,,
2022/7/14 23:07,28.6,46.2,,,,,
2022/7/14 23:12,28.7,46.1,,,,,
2022/7/14 23:17,28.6,45.5,,,,,
2022/7/14 23:22,28.5,45.3,,,,,
2022/7/14 23:27,28.6,46.3,,,,,
2022/7/14 23:32,28.3,45.5,,,,,
2022/7/14 23:37,28.3,45.4,,,,,
2022/7/14 23:42,28.3,45.1,,,,,
2022/7/14 23:47,28.4,45,,,,,
2022/7/14 23:52,28.4,45.2,,,,,
2022/7/14 23:57,28.3,44.6,,,,,
2022/7/15 0:02,28.3,44.7,,,,,
2022/7/15 0:07,28.3,46.7,,,,,
2022/7/15 0:12,28.2,44.5,,,,,
2022/7/15 0:17,28.2,44.4,,,,,
2022/7/15 0:22,28.3,45.2,,,,,
2022/7/15 0:27,28.1,44.3,,,,,
2022/7/15 0:32,28.2,44.5,,,,,
2022/7/15 0:37,28.1,44.2,,,,,
2022/7/15 0:42,28.2,44.2,,,,,
2022/7/15 0:47,28.1,44.1,,,,,
2022/7/15 0:52,28.2,44.1,,,,,
2022/7/15 0:57,28.2,43.9,,,,,
2022/7/15 1:02,28.2,43.7,,,,,
2022/7/15 1:07,28.2,43.6,,,,,
2022/7/15 1:12,28.2,43.7,,,,,
2022/7/15 1:17,28.1,43.7,,,,,
2022/7/15 1:22,28,43.8,,,,,
2022/7/15 1:27,28.1,43.7,,,,,
2022/7/15 1:32,28.2,43.9,,,,,
2022/7/15 1:37,28.1,43.9,,,,,
2022/7/15 1:42,28,44.1,,,,,
2022/7/15 1:47,27.9,44.2,,,,,
2022/7/15 1:52,27.9,44.5,,,,,
2022/7/15 1:57,27.9,44,,,,,
2022/7/15 2:02,27.9,44.1,,,,,
2022/7/15 2:07,27.9,44.2,,,,,
2022/7/15 2:12,27.9,44.1,,,,,
2022/7/15 2:17,28,44.1,,,,,
2022/7/15 2:22,27.9,44,,,,,
2022/7/15 2:27,27.9,44,,,,,
2022/7/15 2:32,27.9,44,,,,,
2022/7/15 2:37,27.9,44.1,,,,,
2022/7/15 2:42,27.8,44.3,,,,,
2022/7/15 2:47,27.8,44.4,,,,,
2022/7/15 2:52,27.9,44.2,,,,,
2022/7/15 2:57,28,44.1,,,,,
2022/7/15 3:02,27.9,44,,,,,
2022/7/15 3:07,27.9,43.9,,,,,
2022/7/15 3:12,27.8,43.9,,,,,
2022/7/15 3:17,27.9,43.8,,,,,
2022/7/15 3:22,27.8,43.7,,,,,
2022/7/15 3:27,27.8,43.6,,,,,
2022/7/15 3:32,27.8,44,,,,,
2022/7/15 3:37,27.7,43.9,,,,,
2022/7/15 3:42,27.8,44.1,,,,,
2022/7/15 3:47,27.7,44.3,,,,,
2022/7/15 3:52,27.8,44.7,,,,,
2022/7/15 3:57,27.7,44.5,,,,,
2022/7/15 4:02,27.6,45.4,,,,,
2022/7/15 4:07,27.7,45,,,,,
2022/7/15 4:12,27.8,44.6,,,,,
2022/7/15 4:17,27.7,44.4,,,,,
2022/7/15 4:22,27.7,44.3,,,,,
2022/7/15 4:27,27.7,44.5,,,,,
2022/7/15 4:32,27.7,44.6,,,,,
2022/7/15 4:37,27.7,44.5,,,,,
2022/7/15 4:42,27.6,44.5,,,,,
2022/7/15 4:47,27.7,44.6,,,,,
2022/7/15 4:52,27.6,44.5,,,,,
2022/7/15 4:57,27.6,44.3,,,,,
2022/7/15 5:02,27.8,44.4,,,,,
2022/7/15 5:07,27.5,45.3,,,,,
2022/7/15 5:12,27.7,46.7,,,,,
2022/7/15 5:17,27.1,51.4,,,,,
2022/7/15 5:22,27.2,53,,,,,
2022/7/15 5:27,27.5,51.1,,,,,
2022/7/15 5:32,27.6,50.2,,,,,
2022/7/15 5:37,27.6,50,,,,,
2022/7/15 5:42,27.6,49.5,,,,,
2022/7/15 5:47,27.7,48.9,,,,,
2022/7/15 5:52,27.7,48.6,,,,,
2022/7/15 5:57,27.7,48.1,,,,,
2022/7/15 6:02,27.6,47.7,,,,,
2022/7/15 6:07,27.6,47.3,,,,,
2022/7/15 6:12,27.6,47.1,,,,,
2022/7/15 6:17,27.5,47.1,,,,,
2022/7/15 6:22,27.7,46.5,,,,,
2022/7/15 6:27,27.7,46.4,,,,,
2022/7/15 6:32,27.7,46.1,,,,,
2022/7/15 6:37,27.7,46.3,,,,,
2022/7/15 6:42,27.7,46.5,,,,,
2022/7/15 6:47,27.8,46.6,,,,,
2022/7/15 6:52,27.9,47.8,,,,,
2022/7/15 6:57,27.9,48.7,,,,,
2022/7/15 7:02,28,49.7,,,,,
2022/7/15 7:07,27.9,50.2,,,,,
2022/7/15 7:12,28.1,50.8,,,,,
2022/7/15 7:17,28.1,50.9,,,,,
2022/7/15 7:22,28,50.9,,,,,
2022/7/15 7:27,28.1,50.6,,,,,
2022/7/15 7:32,28.1,50.2,,,,,
2022/7/15 7:37,28.2,49.9,,,,,
2022/7/15 7:42,28.1,49.6,,,,,
2022/7/15 7:47,28.1,49.6,,,,,
2022/7/15 7:52,28,49.4,,,,,
2022/7/15 7:57,28.1,48.8,,,,,
2022/7/15 8:02,28,48.5,,,,,
2022/7/15 8:07,27.9,48.5,,,,,
2022/7/15 8:12,28,47.7,,,,,
2022/7/15 8:17,27.9,47.5,,,,,
2022/7/15 8:22,27.9,47.4,,,,,
2022/7/15 8:27,28,47.1,,,,,
2022/7/15 8:32,27.9,46.9,,,,,
2022/7/15 8:37,28.1,46.8,,,,,
2022/7/15 8:42,28.1,46.8,,,,,
2022/7/15 8:47,28.2,46.9,,,,,
2022/7/15 8:52,28.3,47.1,,,,,
2022/7/15 8:57,28.3,47.5,,,,,
2022/7/15 9:02,28.4,47.8,,,,,
2022/7/15 9:07,28.3,47.8,,,,,
2022/7/15 9:12,28.3,48,,,,,
2022/7/15 9:17,28.3,48.1,,,,,
2022/7/15 9:22,28.5,48.9,,,,,
2022/7/15 9:27,28.5,48.9,,,,,
2022/7/15 9:32,28.5,49.7,,,,,
2022/7/15 9:37,28.6,50.1,,,,,
2022/7/15 9:42,28.6,50.7,,,,,
2022/7/15 9:47,28.6,50.7,,,,,
2022/7/15 9:52,28.5,50.8,,,,,
2022/7/15 9:57,28.7,51.9,,,,,
2022/7/15 10:02,28.7,52.4,,,,,
2022/7/15 10:07,28.8,53.7,,,,,
2022/7/15 10:12,28.8,53.8,,,,,
2022/7/15 10:17,28.8,54.5,,,,,
2022/7/15 10:22,28.8,54.9,,,,,
2022/7/15 10:27,28.8,55.1,,,,,
2022/7/15 10:32,29,54.9,,,,,
2022/7/15 10:37,29,54.6,,,,,
2022/7/15 10:42,29,55.3,,,,,
2022/7/15 10:47,29,56.1,,,,,
2022/7/15 10:52,28.9,56.5,,,,,
2022/7/15 10:57,28.9,57.3,,,,,
2022/7/15 11:02,29.1,57.1,,,,,
2022/7/15 11:07,29.4,57.8,,,,,
2022/7/15 11:12,29.4,58.9,,,,,
2022/7/15 11:17,29.4,57,,,,,
2022/7/15 11:22,29.3,58.9,,,,,
2022/7/15 11:27,29.3,58.1,,,,,
2022/7/15 11:32,29.3,58.8,,,,,
2022/7/15 11:37,29.7,58.7,,,,,
2022/7/15 11:42,29.5,57.4,,,,,
2022/7/15 11:47,29.5,58.2,,,,,
2022/7/15 11:52,29.6,58.6,,,,,
2022/7/15 11:57,29.7,59.7,,,,,
2022/7/15 12:02,29.7,59.7,,,,,
2022/7/15 12:07,29.7,58.9,,,,,
2022/7/15 12:12,29.8,58.6,,,,,
2022/7/15 12:17,29.8,59.9,,,,,
2022/7/15 12:22,29.9,59.5,,,,,
2022/7/15 12:27,29.9,59.6,,,,,
2022/7/15 12:32,29.9,59.3,,,,,
2022/7/15 12:37,29.9,59.4,,,,,
2022/7/15 12:42,29.8,59.2,,,,,
2022/7/15 12:47,29.9,58.9,,,,,
2022/7/15 12:52,29.9,58.2,,,,,
2022/7/15 12:57,29.9,58.3,,,,,
2022/7/15 13:02,29.8,56.9,,,,,
2022/7/15 13:07,29.8,56.9,,,,,
2022/7/15 13:12,29.9,57.2,,,,,
2022/7/15 13:17,29.9,57.6,,,,,
2022/7/15 13:22,29.8,58.3,,,,,
2022/7/15 13:27,29.9,58.1,,,,,
2022/7/15 13:32,29.9,57.6,,,,,
2022/7/15 13:37,29.8,58.4,,,,,
2022/7/15 13:42,29.8,58.1,,,,,
2022/7/15 13:47,29.9,57.6,,,,,
2022/7/15 13:52,29.9,58.2,,,,,
2022/7/15 13:57,30.1,58.5,,,,,
2022/7/15 14:02,30.1,57.1,,,,,
2022/7/15 14:07,30,57.1,,,,,
2022/7/15 14:12,29.9,57,,,,,
2022/7/15 14:17,30,56.5,,,,,
2022/7/15 14:22,30,56,,,,,
2022/7/15 14:27,29.9,55,,,,,
2022/7/15 14:32,29.8,54.9,,,,,
2022/7/15 14:37,29.9,54.3,,,,,
2022/7/15 14:42,29.9,53.7,,,,,
2022/7/15 14:47,29.9,53.8,,,,,
2022/7/15 14:52,29.9,53.6,,,,,
2022/7/15 14:57,29.9,53.4,,,,,
2022/7/15 15:02,29.9,52.6,,,,,
2022/7/15 15:07,29.9,52.8,,,,,
2022/7/15 15:12,30,52.7,,,,,
2022/7/15 15:17,29.9,52.9,,,,,
2022/7/15 15:22,29.8,51.9,,,,,
2022/7/15 15:27,29.8,51.8,,,,,
2022/7/15 15:32,29.9,53.2,,,,,
2022/7/15 15:37,29.8,53.1,,,,,
2022/7/15 15:42,29.7,53.5,,,,,
2022/7/15 15:47,29.8,53.1,,,,,
2022/7/15 15:52,29.8,52.9,,,,,
2022/7/15 15:57,29.8,53.3,,,,,
2022/7/15 16:02,29.8,53.1,,,,,
2022/7/15 16:07,29.8,52.7,,,,,
2022/7/15 16:12,29.7,52.8,,,,,
2022/7/15 16:17,29.7,52.5,,,,,
2022/7/15 16:22,29.7,52.5,,,,,
2022/7/15 16:27,29.7,52.2,,,,,
2022/7/15 16:32,29.7,51.7,,,,,
2022/7/15 16:37,29.8,52.5,,,,,
2022/7/15 16:42,29.8,52.4,,,,,
2022/7/15 16:47,29.7,52.2,,,,,
2022/7/15 16:52,29.6,51.8,,,,,
2022/7/15 16:57,29.7,52.1,,,,,
2022/7/15 17:02,29.6,51.5,,,,,
2022/7/15 17:07,29.6,51.9,,,,,
2022/7/15 17:12,29.6,52,,,,,
2022/7/15 17:17,29.8,51.5,,,,,
2022/7/15 17:22,29.7,52.2,,,,,
2022/7/15 17:27,29.7,52.1,,,,,
2022/7/15 17:32,29.7,52.9,,,,,
2022/7/15 17:37,29.8,54.4,,,,,
2022/7/15 17:42,29.8,54.6,,,,,
2022/7/15 17:47,29.8,54.8,,,,,
2022/7/15 17:52,29.9,53.3,,,,,
2022/7/15 17:57,30,53.1,,,,,
2022/7/15 18:02,29.8,52.9,,,,,
2022/7/15 18:07,29.9,52.3,,,,,
2022/7/15 18:12,29.8,51.7,,,,,
2022/7/15 18:17,29.8,51.5,,,,,
2022/7/15 18:22,29.7,51.5,,,,,
2022/7/15 18:27,29.7,51.5,,,,,
2022/7/15 18:32,29.8,51.6,,,,,
2022/7/15 18:37,29.8,51.3,,,,,
2022/7/15 18:42,29.7,51.3,,,,,
2022/7/15 18:47,29.7,51.1,,,,,
2022/7/15 18:52,29.8,50.7,,,,,
2022/7/15 18:57,29.6,50.9,,,,,
2022/7/15 19:02,29.6,50.6,,,,,
2022/7/15 19:07,29.6,50.6,,,,,
2022/7/15 19:12,29.5,50.7,,,,,
2022/7/15 19:17,29.7,50.4,,,,,
2022/7/15 19:22,29.6,51.2,,,,,
2022/7/15 19:27,29.5,51.4,,,,,
2022/7/15 19:32,29.5,51.8,,,,,
2022/7/15 19:37,29.6,51.5,,,,,
2022/7/15 19:42,29.8,51.1,,,,,
2022/7/15 19:47,29.7,50.9,,,,,
2022/7/15 19:52,29.7,50.6,,,,,
2022/7/15 19:57,29.5,50.1,,,,,
2022/7/15 20:02,29.5,49.9,,,,,
2022/7/15 20:07,29.5,49,,,,,
2022/7/15 20:12,29.5,48.9,,,,,
2022/7/15 20:17,29.5,49,,,,,
2022/7/15 20:22,29.5,49.2,,,,,
2022/7/15 20:27,29.4,49.2,,,,,
2022/7/15 20:32,29.3,49.4,,,,,
2022/7/15 20:37,29.4,49.3,,,,,
2022/7/15 20:42,29.3,49.5,,,,,
2022/7/15 20:47,29.4,49.9,,,,,
2022/7/15 20:52,29.3,49.7,,,,,
2022/7/15 20:57,29.3,49.9,,,,,
2022/7/15 21:02,29.5,51.2,,,,,
2022/7/15 21:07,29.6,51.2,,,,,
2022/7/15 21:12,29.6,51,,,,,
2022/7/15 21:17,29.6,51,,,,,
2022/7/15 21:22,29.6,51.3,,,,,
2022/7/15 21:27,29.5,52.5,,,,,
2022/7/15 21:32,29.4,53.2,,,,,
2022/7/15 21:37,29.4,53.1,,,,,
,,,,,,,
2022/7/16 9:39,29.1,42.2,,,,,
2022/7/16 9:44,29.1,42.9,,,,,
2022/7/16 9:49,29.1,42.8,,,,,
2022/7/16 9:54,29.1,42.9,,,,,
2022/7/16 9:59,29.1,43,,,,,
2022/7/16 10:04,29.2,42.8,,,,,
2022/7/16 10:09,29.2,43.2,,,,,
2022/7/16 10:14,29.3,43.2,,,,,
2022/7/16 10:19,29.2,42.8,,,,,
2022/7/16 10:24,29.3,42.7,,,,,
2022/7/16 10:29,29.2,42.9,,,,,
2022/7/16 10:34,29.1,42.9,,,,,
2022/7/16 10:39,29.3,42.7,,,,,
2022/7/16 10:44,29.1,42.5,,,,,
2022/7/16 10:49,29.2,42.2,,,,,
2022/7/16 10:54,29.2,42,,,,,
2022/7/16 10:59,29.2,42.3,,,,,
2022/7/16 11:04,29.2,42.4,,,,,
2022/7/16 11:09,29.3,42.8,,,,,
2022/7/16 11:14,29.4,44.4,,,,,
2022/7/16 11:19,29.3,44.6,,,,,
2022/7/16 11:24,29.3,45,,,,,
2022/7/16 11:29,29.4,45.4,,,,,
2022/7/16 11:34,29.3,45.9,,,,,
2022/7/16 11:39,29.4,46.7,,,,,
2022/7/16 11:44,29.5,47.6,,,,,
2022/7/16 11:49,29.4,47.8,,,,,
2022/7/16 11:54,29.5,46.9,,,,,
2022/7/16 11:59,29.4,47.9,,,,,
2022/7/16 12:04,29.5,47.5,,,,,
2022/7/16 12:09,29.4,47.1,,,,,
2022/7/16 12:14,29.5,47.3,,,,,
2022/7/16 12:19,29.5,48,,,,,
2022/7/16 12:24,29.5,48.7,,,,,
2022/7/16 12:29,29.5,48.9,,,,,
2022/7/16 12:34,29.6,49.7,,,,,
2022/7/16 12:39,29.6,50.4,,,,,
2022/7/16 12:44,29.6,50.5,,,,,
2022/7/16 12:49,29.7,51.3,,,,,
2022/7/16 12:54,29.6,51.8,,,,,
2022/7/16 12:59,29.6,52.3,,,,,
2022/7/16 13:04,29.7,52.4,,,,,
2022/7/16 13:09,29.7,52.6,,,,,
2022/7/16 13:14,29.7,53.8,,,,,
2022/7/16 13:19,29.7,53.6,,,,,
2022/7/16 13:24,29.7,54.7,,,,,
2022/7/16 13:29,29.6,53.7,,,,,
2022/7/16 13:34,29.7,53.3,,,,,
2022/7/16 13:39,29.8,52.7,,,,,
2022/7/16 13:44,29.6,52.8,,,,,
2022/7/16 13:49,29.6,53.1,,,,,
2022/7/16 13:54,29.7,52.5,,,,,
2022/7/16 13:59,29.8,52.6,,,,,
2022/7/16 14:04,29.8,53.2,,,,,
2022/7/16 14:09,29.8,53.6,,,,,
2022/7/16 14:14,29.8,53.2,,,,,
2022/7/16 14:19,29.7,53.3,,,,,
2022/7/16 14:24,29.8,53.1,,,,,
2022/7/16 14:29,29.8,53.7,,,,,
2022/7/16 14:34,29.8,55.3,,,,,
2022/7/16 14:39,29.9,55.2,,,,,
2022/7/16 14:44,29.9,54.6,,,,,
2022/7/16 14:49,29.8,54.5,,,,,
2022/7/16 14:54,29.8,53.6,,,,,
2022/7/16 14:59,29.8,53.9,,,,,
2022/7/16 15:04,29.8,54.3,,,,,
2022/7/16 15:09,29.9,53.4,,,,,
2022/7/16 15:14,29.9,53.8,,,,,
2022/7/16 15:19,30,55,,,,,
2022/7/16 15:24,29.9,54.5,,,,,
2022/7/16 15:29,29.9,55.8,,,,,
2022/7/16 15:34,30,56.4,,,,,
2022/7/16 15:39,29.9,55.3,,,,,
2022/7/16 15:44,29.9,55.5,,,,,
2022/7/16 15:49,29.9,56.3,,,,,
2022/7/16 15:54,29.9,56,,,,,
2022/7/16 15:59,30,55.6,,,,,
2022/7/16 16:04,29.8,55.5,,,,,
2022/7/16 16:09,29.9,55.1,,,,,
2022/7/16 16:14,29.8,55.9,,,,,
2022/7/16 16:19,29.6,54.9,,,,,
2022/7/16 16:24,29.7,54.7,,,,,
2022/7/16 16:29,29.6,53.9,,,,,
2022/7/16 16:34,29.7,54,,,,,
2022/7/16 16:39,29.7,54.9,,,,,
2022/7/16 16:44,29.6,55,,,,,
2022/7/16 16:49,29.7,54.9,,,,,
2022/7/16 16:54,29.6,54.9,,,,,
2022/7/16 16:59,29.6,54.6,,,,,
2022/7/16 17:04,29.7,54.1,,,,,
2022/7/16 17:09,29.6,53.4,,,,,
2022/7/16 17:14,29.6,53.3,,,,,
2022/7/16 17:19,29.6,51.9,,,,,
2022/7/16 17:24,29.5,51.8,,,,,
2022/7/16 17:29,29.4,51.4,,,,,
2022/7/16 17:34,29.4,51.4,,,,,
2022/7/16 17:39,29.5,51.7,,,,,
2022/7/16 17:44,29.5,51.3,,,,,
2022/7/16 17:49,29.5,51.2,,,,,
2022/7/16 17:54,29.5,50.9,,,,,
2022/7/16 17:59,29.4,51.1,,,,,
2022/7/16 18:04,29.5,50.4,,,,,
2022/7/16 18:09,29.5,50.2,,,,,
2022/7/16 18:14,29.4,49.3,,,,,
2022/7/16 18:19,29.3,48.7,,,,,
2022/7/16 18:24,29.3,47.8,,,,,
2022/7/16 18:29,29.3,46.9,,,,,
2022/7/16 18:34,29.3,46.5,,,,,
2022/7/16 18:39,29.3,46.1,,,,,
2022/7/16 18:44,29.2,47,,,,,
2022/7/16 18:49,29.1,46.9,,,,,
2022/7/16 18:54,29.1,46.9,,,,,
2022/7/16 18:59,29,45.9,,,,,
2022/7/16 19:04,29,44.5,,,,,
2022/7/16 19:09,29.1,43.9,,,,,
2022/7/16 19:14,29.2,43.8,,,,,
2022/7/16 19:19,29.1,43.8,,,,,
2022/7/16 19:24,29,43.1,,,,,
2022/7/16 19:29,29,43.2,,,,,
2022/7/16 19:34,29.1,43,,,,,
2022/7/16 19:39,28.9,44,,,,,
2022/7/16 19:44,28.6,45,,,,,
2022/7/16 19:49,28.6,46,,,,,
2022/7/16 19:54,28.8,45,,,,,
2022/7/16 19:59,28.8,44.3,,,,,
2022/7/16 20:04,28.8,43.6,,,,,
2022/7/16 20:09,28.7,45.1,,,,,
2022/7/16 20:14,28.7,45,,,,,
2022/7/16 20:19,28.8,45.8,,,,,
2022/7/16 20:24,28.7,45.6,,,,,
2022/7/16 20:29,28.7,43.3,,,,,
2022/7/16 20:34,28.7,46.5,,,,,
2022/7/16 20:39,28.6,44.5,,,,,
2022/7/16 20:44,28.4,45.6,,,,,
2022/7/16 20:49,28.5,44.3,,,,,
2022/7/16 20:54,28.5,44.6,,,,,
2022/7/16 20:59,28.7,43.9,,,,,
2022/7/16 21:04,28.6,43.8,,,,,
2022/7/16 21:09,28.6,45.8,,,,,
2022/7/16 21:14,28.6,45.6,,,,,
2022/7/16 21:19,28.6,45.3,,,,,
2022/7/16 21:24,28.6,45.4,,,,,
2022/7/16 21:29,28.5,46.2,,,,,
2022/7/16 21:34,28.5,45.5,,,,,
2022/7/16 21:39,28.6,46.2,,,,,
2022/7/16 21:44,28.5,45.9,,,,,
2022/7/16 21:49,28.5,45.2,,,,,
,,,,,,,
2022/7/17 10:48,29.3,51.2,,,,,
2022/7/17 10:53,29.5,51.8,,,,,
2022/7/17 10:58,29.4,52.7,,,,,
2022/7/17 11:03,29.4,53.1,,,,,
2022/7/17 11:08,29.3,52.6,,,,,
2022/7/17 11:13,29.4,52.4,,,,,
2022/7/17 11:18,29.6,52.9,,,,,
2022/7/17 11:23,29.6,53.1,,,,,
2022/7/17 11:28,29.6,53.8,,,,,
2022/7/17 11:33,29.5,54.7,,,,,
2022/7/17 11:38,29.6,54.7,,,,,
2022/7/17 11:43,29.6,55.1,,,,,
2022/7/17 11:48,29.6,55.1,,,,,
2022/7/17 11:53,29.6,54.9,,,,,
2022/7/17 11:58,29.6,54.9,,,,,
2022/7/17 12:03,29.6,55.2,,,,,
2022/7/17 12:08,29.6,55.3,,,,,
2022/7/17 12:13,29.6,54.5,,,,,
2022/7/17 12:18,29.6,56.9,,,,,
2022/7/17 12:23,29.6,54.5,,,,,
2022/7/17 12:28,29.6,54.3,,,,,
2022/7/17 12:33,29.7,53.9,,,,,
2022/7/17 12:38,29.6,53.9,,,,,
2022/7/17 12:43,29.7,54.1,,,,,
2022/7/17 12:48,29.8,54,,,,,
2022/7/17 12:53,29.8,54.3,,,,,
2022/7/17 12:58,29.9,54.4,,,,,
2022/7/17 13:03,29.7,54.9,,,,,
2022/7/17 13:08,29.8,54.5,,,,,
2022/7/17 13:13,28.2,56.8,,,,,
2022/7/17 13:18,27.5,55.5,,,,,
2022/7/17 13:23,27.6,55.7,,,,,
2022/7/17 13:28,28.4,53.1,,,,,
2022/7/17 13:33,28.7,52.5,,,,,
2022/7/17 13:38,29,51.9,,,,,
2022/7/17 13:43,28.9,53.6,,,,,
2022/7/17 13:48,29.3,49.3,,,,,
2022/7/17 13:53,29.2,49.3,,,,,
2022/7/17 13:58,29.1,50.9,,,,,
2022/7/17 14:03,29.2,49.7,,,,,
2022/7/17 14:08,29.3,50.4,,,,,
2022/7/17 14:13,29.1,49.6,,,,,
2022/7/17 14:18,29.2,49.9,,,,,
2022/7/17 14:23,29.3,48.5,,,,,
2022/7/17 14:28,29.4,48.7,,,,,
2022/7/17 14:33,28.7,48.7,,,,,
2022/7/17 14:38,28.7,49.8,,,,,
2022/7/17 14:43,28.9,49.1,,,,,
2022/7/17 14:48,29.2,48.7,,,,,
2022/7/17 14:53,29.3,48.6,,,,,
2022/7/17 14:58,29.3,47.5,,,,,
2022/7/17 15:03,29.5,47,,,,,
2022/7/17 15:08,29.4,47.7,,,,,
2022/7/17 15:13,29.4,46.9,,,,,
2022/7/17 15:18,29.3,46.8,,,,,
2022/7/17 15:23,29.5,46.7,,,,,
2022/7/17 15:28,29.4,47.2,,,,,
2022/7/17 15:33,29.4,47.7,,,,,
2022/7/17 15:38,29.4,47.8,,,,,
2022/7/17 15:43,29.4,47.8,,,,,
2022/7/17 15:48,29.4,48,,,,,
2022/7/17 15:53,29.5,48.5,,,,,
2022/7/17 15:58,29.5,48.7,,,,,
2022/7/17 16:03,29.6,49,,,,,
2022/7/17 16:08,29.4,49.3,,,,,
2022/7/17 16:13,29.5,49.2,,,,,
2022/7/17 16:18,29.5,48.8,,,,,
2022/7/17 16:23,29.5,48.9,,,,,
2022/7/17 16:28,29.5,49.1,,,,,
2022/7/17 16:33,29.5,48.8,,,,,
2022/7/17 16:38,29.5,49,,,,,
2022/7/17 16:43,29.5,49,,,,,
2022/7/17 16:48,29.5,49.1,,,,,
2022/7/17 16:53,29.5,49.2,,,,,
2022/7/17 16:58,29.6,49.7,,,,,
2022/7/17 17:03,29.5,50.2,,,,,
2022/7/17 17:08,29.5,51,,,,,
2022/7/17 17:13,29.5,51,,,,,
2022/7/17 17:18,29.5,50.8,,,,,
2022/7/17 17:23,29.5,50.6,,,,,
2022/7/17 17:28,29.5,50.4,,,,,
2022/7/17 17:33,29.4,50.7,,,,,
2022/7/17 17:38,29.5,50.6,,,,,
2022/7/17 17:43,29.6,50.5,,,,,
2022/7/17 17:48,29.5,50.5,,,,,
2022/7/17 17:53,26.7,53,,,,,
2022/7/17 17:58,26.7,55.5,,,,,
2022/7/17 18:03,26.6,57.6,,,,,
2022/7/17 18:08,26.5,58.5,,,,,
2022/7/17 18:13,26.3,59.6,,,,,
2022/7/17 18:18,26.7,59.7,,,,,
2022/7/17 18:23,27,58.3,,,,,
2022/7/17 18:28,26.2,60.9,,,,,
2022/7/17 18:33,26.3,61,,,,,
2022/7/17 18:38,26.7,60,,,,,
2022/7/17 18:43,26.5,60.5,,,,,
2022/7/17 18:48,27,58.6,,,,,
2022/7/17 18:53,27.1,57.9,,,,,
2022/7/17 18:58,26.6,59.5,,,,,
2022/7/17 19:03,26.7,59.4,,,,,
2022/7/17 19:08,26.8,58.9,,,,,
2022/7/17 19:13,26.4,60.1,,,,,
2022/7/17 19:18,27.2,57.5,,,,,
2022/7/17 19:23,27,57.7,,,,,
2022/7/17 19:28,26.9,57.8,,,,,
2022/7/17 19:33,26.8,57.6,,,,,
2022/7/17 19:38,26.8,57.8,,,,,
2022/7/17 19:43,26.5,58.4,,,,,
2022/7/17 19:48,26.6,58.7,,,,,
2022/7/17 19:53,27,57.1,,,,,
2022/7/17 19:58,26.6,57.9,,,,,
2022/7/17 20:03,26.8,57.5,,,,,
2022/7/17 20:08,26.8,57.4,,,,,
2022/7/17 20:13,26.9,57.2,,,,,
2022/7/17 20:18,26.8,57.1,,,,,
2022/7/17 20:23,26.8,57.4,,,,,
2022/7/17 20:28,27,56.8,,,,,
2022/7/17 20:33,26.9,57,,,,,
2022/7/17 20:38,27,56.8,,,,,
2022/7/17 20:43,26.9,56.7,,,,,
2022/7/17 20:48,26.7,56.7,,,,,
2022/7/17 20:53,27,56.4,,,,,
2022/7/17 20:58,27.1,55.9,,,,,
2022/7/17 21:03,27.2,55.4,,,,,
2022/7/17 21:08,27.3,55.1,,,,,
2022/7/17 21:13,27.1,55.6,,,,,
2022/7/17 21:18,27.1,55.1,,,,,
2022/7/17 21:23,27,55.3,,,,,
2022/7/17 21:28,26.6,56.3,,,,,
2022/7/17 21:33,26.5,56.6,,,,,
2022/7/17 21:38,26,58.7,,,,,
2022/7/17 21:43,26.1,58.3,,,,,
2022/7/17 21:48,26.3,58,,,,,
2022/7/17 21:53,26,59.3,,,,,
2022/7/17 21:58,26.3,58.9,,,,,
2022/7/17 22:03,26.3,58.8,,,,,
2022/7/17 22:08,26.4,58.7,,,,,
2022/7/17 22:13,26.5,58.5,,,,,
2022/7/17 22:18,26.9,57.5,,,,,
2022/7/17 22:23,26.5,58.1,,,,,
2022/7/17 22:28,26.7,57.6,,,,,
2022/7/17 22:33,26.6,57.9,,,,,
2022/7/17 22:38,26.4,58.8,,,,,
2022/7/17 22:43,26.6,58.2,,,,,
2022/7/17 22:48,26.6,58.1,,,,,
2022/7/17 22:53,26.3,58.8,,,,,
2022/7/17 22:58,26.2,59.2,,,,,
2022/7/17 23:03,26.6,58.2,,,,,
,,,,,,,
2022/7/18 19:02,29.8,44.9,,,,,
2022/7/18 19:07,29.7,45,,,,,
2022/7/18 19:12,29.7,45,,,,,
2022/7/18 19:17,29.9,45.2,,,,,
2022/7/18 19:22,29.8,44.9,,,,,
2022/7/18 19:27,29.8,44.6,,,,,
2022/7/18 19:32,29.7,44.3,,,,,
2022/7/18 19:37,29.6,44.5,,,,,
2022/7/18 19:42,29.6,44.5,,,,,
2022/7/18 19:47,29.7,44.5,,,,,
2022/7/18 19:52,29.5,44.5,,,,,
